,filename,architecture,min_val_loss,is_min
147,sinnormal10d_1,[120. 121.],2.6000289916992188,0
148,sinnormal10d_1,[960. 629.],2.6016063690185547,0
149,sinnormal10d_1,[ 436.  551.  806. 1236.  641.  492.],2.5996816158294678,0
0,sinnormal10d_2,[ 982. 1458.],2.5727689266204834,0
1,sinnormal10d_2,[ 889. 1596. 1412.  948.  501.],2.571610927581787,0
2,sinnormal10d_2,[254. 288. 349. 253. 206. 184.],2.569711208343506,0
3,sinnormal10d_2,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],2.570629358291626,0
4,sinnormal10d_2,[1096. 1147. 1745. 1333.  845.],2.570134162902832,0
5,sinnormal10d_2,[1134. 1314. 1473.  967.  594.  573.],2.570340394973755,0
6,sinnormal10d_2,[1319. 1684. 1576.],2.5716660022735596,0
7,sinnormal10d_2,[1679. 1555.],2.5731780529022217,0
8,sinnormal10d_2,[109. 182. 362. 202. 124. 117.],2.5700836181640625,0
9,sinnormal10d_2,[1256.  910.],2.572908639907837,0
10,sinnormal10d_2,[ 629.  662.  934. 1052.  720.  560.],2.570416212081909,0
11,sinnormal10d_2,[ 947. 1487. 1024.],2.5720443725585938,0
12,sinnormal10d_2,[102. 128.  96.  88.  66.  65.  50.  30.],2.5700736045837402,0
13,sinnormal10d_2,[324. 341. 648. 353. 332. 249. 193. 131.],2.5700933933258057,0
14,sinnormal10d_2,[ 404.  530. 1013. 1696. 1250.  816.],2.5704569816589355,0
15,sinnormal10d_2,[ 672.  794.  888. 1113.  651.  555.],2.571305513381958,0
16,sinnormal10d_2,[1391.],2.5725412368774414,0
17,sinnormal10d_2,[ 24.  39.  78. 152. 157. 140.  97.  49.],2.569469451904297,0
18,sinnormal10d_2,[521. 880. 883. 461.],2.57077956199646,0
19,sinnormal10d_2,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],2.5707597732543945,0
20,sinnormal10d_2,[307.],2.5725622177124023,0
21,sinnormal10d_2,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],2.5698182582855225,0
22,sinnormal10d_2,[394. 478. 516. 961. 582. 409. 337. 207. 175.],2.5705811977386475,0
23,sinnormal10d_2,[1128. 1753.],2.5730724334716797,0
24,sinnormal10d_2,[412. 458.],2.572227716445923,0
25,sinnormal10d_2,[341. 428. 612. 884. 644. 565.],2.5705227851867676,0
26,sinnormal10d_2,[1329.],2.572753667831421,0
27,sinnormal10d_2,[1414. 1589.  892.],2.571686267852783,0
28,sinnormal10d_2,[ 964. 1024. 1047.  987.  788.  502.],2.57112717628479,0
29,sinnormal10d_2,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],2.5701494216918945,0
30,sinnormal10d_2,[492. 710. 667. 338. 171.],2.570477247238159,0
31,sinnormal10d_2,[684. 723. 796. 670. 635. 444.],2.570000648498535,0
32,sinnormal10d_2,[573. 908. 459.],2.572343349456787,0
33,sinnormal10d_2,[184. 365. 284. 276. 182. 143.],2.5703165531158447,0
34,sinnormal10d_2,[294. 335. 420. 794. 623. 466. 239. 141.],2.5695786476135254,0
35,sinnormal10d_2,[ 750. 1285.],2.572971820831299,0
36,sinnormal10d_2,[210. 353. 365. 269. 195. 156.],2.5707104206085205,0
37,sinnormal10d_2,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],2.570225954055786,0
38,sinnormal10d_2,[ 844. 1394. 1603. 1435. 1409.],2.570824146270752,0
39,sinnormal10d_2,[984. 528. 428. 403.],2.57104754447937,0
40,sinnormal10d_2,[473. 537.],2.571815252304077,0
41,sinnormal10d_2,[276. 354. 376. 492. 740. 562. 316. 171.  97.],2.571122169494629,0
42,sinnormal10d_2,[103. 159. 253. 339. 364. 301. 246. 137.],2.570283889770508,0
43,sinnormal10d_2,[1196. 1429. 1209.  869.  858.  690.  578.],2.5708742141723633,0
44,sinnormal10d_2,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],2.5711188316345215,0
45,sinnormal10d_2,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],2.5700981616973877,0
46,sinnormal10d_2,[1331.  979.  866.  739.  491.  470.  367.],2.569662094116211,0
47,sinnormal10d_2,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],2.5704243183135986,0
