,filename,architecture,min_val_loss,is_min
120,expgamma5d_6,[442. 378. 306. 215. 163. 129. 117.  80.  40.],-0.8962492346763611,0
121,expgamma5d_6,[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.],-0.8882408738136292,0
122,expgamma5d_6,[1442.],-0.8956778049468994,0
123,expgamma5d_6,[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.],-0.8918116092681885,0
124,expgamma5d_6,[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.],-0.8925491571426392,0
125,expgamma5d_6,[200. 274. 283. 488. 529. 384. 292. 254.],-0.8937796354293823,0
126,expgamma5d_6,[261. 384. 233. 186. 176. 138.],-0.8952743411064148,0
127,expgamma5d_6,[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.],-0.8898126482963562,0
128,expgamma5d_6,[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.],-0.8931643962860107,0
129,expgamma5d_6,[1108. 1372. 1452. 1073.  538.],-0.8910885453224182,0
130,expgamma5d_6,[268. 210. 206.],-0.8979678153991699,0
131,expgamma5d_6,[664. 636. 469.],-0.8977795243263245,0
132,expgamma5d_6,[ 82. 114.  77.],-0.8970611691474915,0
133,expgamma5d_6,[ 87. 159. 195. 126.  71.  61.  30.],-0.8961611390113831,0
134,expgamma5d_6,[817. 715.],-0.8979036808013916,0
135,expgamma5d_6,[ 341.  651.  857. 1474.  792.  758.],-0.8931602239608765,0
136,expgamma5d_6,[1447. 1246.  656.],-0.8969699740409851,0
137,expgamma5d_6,[528. 921. 564. 292. 157. 156. 141.  75.],-0.8968191146850586,0
138,expgamma5d_6,[ 603.  957. 1276.  657.],-0.8954901099205017,0
139,expgamma5d_6,[440. 350. 303. 294. 246. 140. 139. 129.],-0.8946804404258728,0
140,expgamma5d_6,[157. 143. 124. 103. 102.  65.  35.  33.  23.],-0.8970227241516113,0
141,expgamma5d_6,[446. 602. 632. 465.],-0.8961894512176514,0
142,expgamma5d_6,[477. 587. 423. 225. 159.  80.  75.  72.  37.],-0.8967395424842834,0
143,expgamma5d_6,[235. 377. 562. 470. 376. 352. 246.],-0.8946176767349243,0
144,expgamma5d_6,[1371. 1180.  740.],-0.8978309035301208,0
145,expgamma5d_6,[1541.  844.],-0.8961910009384155,0
146,expgamma5d_6,[ 562.  689. 1323. 1171.],-0.8957818746566772,0
147,expgamma5d_6,[1306.  926.  905.],-0.8979403376579285,0
148,expgamma5d_6,[1230.  794.],-0.8974394202232361,0
149,expgamma5d_6,[386. 565. 575. 722. 533. 316. 284. 259. 193.],-0.8912662863731384,0
0,expgamma5d_7,[746. 484. 270.],-0.9074742794036865,0
1,expgamma5d_7,[391. 503. 401. 231.],-0.908306896686554,0
2,expgamma5d_7,[1242.  648.  580.  300.],-0.9078391194343567,0
3,expgamma5d_7,[573. 743. 641. 440. 316. 244. 223.],-0.9049962162971497,0
4,expgamma5d_7,[428. 368. 314. 191. 190. 126.],-0.9071200489997864,0
5,expgamma5d_7,[1173. 1202.],-0.9057812690734863,0
6,expgamma5d_7,[1479. 1597. 1681.  972.  817.  500.],-0.9038276672363281,0
7,expgamma5d_7,[1395. 1751.],-0.9065303206443787,0
8,expgamma5d_7,[220. 150. 107.  53.  31.  19.  15.  13.],-0.9075577259063721,0
9,expgamma5d_7,[833. 420. 271. 179. 121. 102.],-0.9070661067962646,0
10,expgamma5d_7,[243. 398. 507. 732. 462. 344.],-0.9049318432807922,0
11,expgamma5d_7,[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.],-0.902641236782074,0
12,expgamma5d_7,[1527.],-0.9069026708602905,0
13,expgamma5d_7,[ 866. 1266.  829.  691.],-0.9072957634925842,0
14,expgamma5d_7,[575. 614. 930. 731. 406. 378. 352. 202.],-0.903703510761261,0
15,expgamma5d_7,[ 358.  547. 1044.  929.  567.  355.  283.  206.],-0.9036296606063843,0
16,expgamma5d_7,[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.],-0.9031074047088623,0
17,expgamma5d_7,[333. 646. 850. 824. 638. 584.],-0.9045562148094177,0
18,expgamma5d_7,[528. 492. 464. 266. 164.],-0.9074984788894653,0
19,expgamma5d_7,[216. 281. 524. 953. 726. 474. 427. 256.],-0.9039679169654846,0
20,expgamma5d_7,[1483. 1601. 1359.  733.],-0.9073930978775024,0
21,expgamma5d_7,[1088.  720.  579.],-0.9080153107643127,0
22,expgamma5d_7,[356. 684. 351. 290. 279.],-0.9070715308189392,0
